country,year,gdp_usd,gdp_growth_pct,population,fdi_net_inflows_pct_gdp,manufacturing_pct_gdp,access_to_electricity_pct,electric_power_consumption_kwh_pc,gross_capital_formation_pct_gdp,inflation_pct,total_imports_usd,wage_usd,lpi_score,industry_pct_gdp,"cobalt,_mine",graphite,lithium_minerals,manganese_ore,"nickel,_mine",political_stability_est,control_of_corruption_est,rule_of_law_est,total_disorder_events,acled_covered
Bosnia and Herzegovina,2010,17176315803.7298,0.865669260237084,3811472.0,2.5840244914247,10.884808040209,99.5,3067.84360478052,20.759890558597,1.99621236745887,518016.0,393.4106002249783,2.66,22.4540096321725,0.0,45079.0,0.0,0.0,0.0,-0.693730175495148,-0.336401551961899,-0.355648875236511,0,False
Bosnia and Herzegovina,2011,18644233537.1093,0.959511247241267,3741798.0,2.52952738058176,10.9160127332036,99.7,3271.68917189009,21.9769289026201,3.67125,590846.0,410.0447780500002,2.825,22.1932597066813,0.0,0.0,0.0,0.0,0.0,-0.819794893264771,-0.326692938804626,-0.331778317689896,0,False
Bosnia and Herzegovina,2012,17226735995.6905,-0.821836474216894,3670113.0,2.27539881306156,10.545110406553,99.7,3417.33347174869,21.8665120566601,2.05267452001717,630456.0,385.72273855428256,2.99,21.6232008180939,0.0,0.0,0.0,0.0,0.0,-0.538148701190948,-0.309364050626755,-0.197178289294243,0,False
Bosnia and Herzegovina,2013,18179108530.5261,2.3498566632458,3610859.0,1.72337938246778,10.9371167904227,99.5,3408.60720399218,21.0236645065711,-0.0930456838317588,933259.0000000001,397.9291087784445,2.868809,22.3236757020136,0.0,0.0,0.0,0.0,0.0,-0.404944121837616,-0.244675368070602,-0.139407932758331,0,False
Bosnia and Herzegovina,2014,18558733564.4692,1.15385109200403,3564829.0,2.93590262269064,10.940195399639,99.9,3366.78140802827,22.8936206008283,-0.897194054194333,770744.0000000001,410.2100392663432,2.747618,22.156369823245,0.0,0.0,0.0,0.0,0.0,-0.0191790424287319,-0.300066590309143,-0.132231548428535,0,False
Bosnia and Herzegovina,2015,16404348871.4437,4.31475061116335,3518541.0,2.33529302949791,11.1177914654178,99.7,3438.92539549774,20.8749598758171,-1.03602303425474,793323.0000000001,342.7773536929122,2.671936,21.7264560489569,0.0,0.0,0.0,0.0,0.0,-0.404167622327805,-0.417883574962616,-0.264572232961655,0,False
Bosnia and Herzegovina,2016,17116926327.6247,3.24225521171914,3473003.0,1.82975697484525,11.8138265173704,100.0,3642.95683015534,20.4700634608735,-1.58410000000002,821889.0000000001,370.81982298303103,2.596254,22.3443500361225,0.0,0.0,0.0,0.0,0.0,-0.402664005756378,-0.486797899007797,-0.193005457520485,0,False
Bosnia and Herzegovina,2020,20226036564.4129,-3.01509514759861,3299349.0,2.38939048355651,12.6618393297438,100.0,3513.72346484109,22.1116678201234,-1.0512960076349,1539541.4500000004,605.4390584525686,2.730836,23.7775609403246,0.0,3.0,0.0,0.0,0.0,-0.447477132081985,-0.643099904060364,-0.316137343645096,139,True
Bosnia and Herzegovina,2021,23672712242.2149,7.38996234012757,3244907.0,3.24230816818479,13.9863011532484,100.0,3835.85723720279,21.4558826531046,1.98163900587622,2144919.11,668.1530527010526,2.865418,24.7993816070925,0.0,4.0,0.0,0.0,0.0,-0.421740084886551,-0.666075170040131,-0.303256839513779,141,True
Bosnia and Herzegovina,2022,24534663636.177795,4.22681101095546,3204802.0,3.47041348895988,14.3713839060415,100.0,3772.15191453325,22.0983311433323,14.0208440826771,2881248.94,656.9994077267226,3.0,24.663249794412,0.0,6.0,0.0,0.0,0.0,-0.483193695545197,-0.684315621852875,-0.306983083486557,158,True
Bosnia and Herzegovina,2023,27514782476.040596,2.21112447211205,3185073.0,3.7622620799658,13.3201929367894,100.0,3772.15191453325,23.1390538982789,6.1059011284828,4067875.256,759.2139475859827,3.0,23.7549720693083,0.0,0.0,0.0,0.0,0.0,-0.353373318910599,-0.581560015678406,-0.351819545030594,139,True
Brazil,2011,2616156223977.47,3.97442307944702,195284734.0,3.91518011396487,11.7837976689421,99.3,2458.55879343851,20.6089642083346,6.6364496221309,51513689.0,756.426499738109,3.13,23.1020509658435,3623.0,105188.0,7820.0,2738000.0,74600.0,-0.132575422525406,0.168382421135902,0.0451417230069637,0,False
Brazil,2012,2465227803011.57,1.92117598576537,196876111.0,3.75496285610022,10.675942306574,99.5,2530.977463284,20.7167127686531,5.40349914036997,292437752.0,703.8733776015343,3.13,22.1336473635238,2900.0,88110.0,6667.0,2796000.0,89600.0,0.0459616407752037,-0.0468542315065861,-0.0769327953457832,0,False
Brazil,2013,2472819535742.73,3.00482266944432,198478299.0,3.04150901601519,10.4796122903756,99.6,2600.67222764742,20.9119218702612,6.20431066640101,378071380.0,686.2257987491943,3.0369755,21.2248099498483,3500.0,91908.0,8180.0,2833000.0,77400.0,-0.258553296327591,-0.0979596078395844,-0.0920452028512955,0,False
Brazil,2014,2456043727198.85,0.503955740242247,200085127.0,3.57135266957477,10.3370973963623,99.7,2690.2149503596,19.8730289050629,6.32904015516139,370228512.0,689.8300626976907,2.943951,20.4724627471447,3838.0,87026.0,8732.0,2723000.0,85600.0,-0.070290133357048,-0.366117089986801,-0.0529657602310181,0,False
Brazil,2015,1802212206904.68,-3.54576339269425,201675532.0,3.59214931773371,10.5209374565841,99.7,2628.0976910972,17.835807049183,9.02990102416136,257577773.0,540.2268274702338,3.0159675000000004,19.3600439808819,2771.0,75100.0,5926.0,2816675.0,182900.0,-0.331864446401596,-0.457840710878372,-0.187332957983017,0,False
Brazil,2016,1795693482652.52,-3.27591690782192,203218114.0,4.13737803912088,10.7864511156539,99.7,2592.61337303819,15.5243273250339,8.73914352329393,219465167.0,582.4412633466716,3.087984,18.3547582787182,852.0,61687.0,9025.0,2880718.0,134600.0,-0.381035059690475,-0.446095585823059,-0.201301991939545,0,False
Brazil,2017,2063514977334.3203,1.32286905404399,204703445.0,3.33825981744108,10.7214980094842,99.8,2610.16613569938,14.5589865171539,3.44637335032669,292487500.0,674.5068366680699,3.0389920000000004,18.1885023093992,185.0,90000.0,10811.0,3273029.0,83200.0,-0.479947566986084,-0.559814631938934,-0.305428564548492,0,False
Brazil,2018,1916933898038.3604,1.783666761634,206107261.0,4.07858821449124,10.5284573768575,99.7,2640.41643831267,15.0969119553704,3.66485028376729,334025784.0,620.3071509405341,2.99,18.7490514525621,8.0,78981.0,17789.0,3306735.0,65300.0,-0.459598511457443,-0.480954378843307,-0.30234295129776,17404,True
Brazil,2019,1873288205186.4502,1.22077782360842,207455459.0,3.69267321290613,10.3325005322006,99.8,2661.18328561313,15.4711697437764,3.73297621216894,384968946.0,604.3301982010934,3.0425000000000004,18.7546275712259,30.0,81770.0,49016.0,369737.0,55700.0,-0.714224636554718,-0.40789270401001,-0.224319815635681,12081,True
Brazil,2020,1476107231194.1104,-3.2767587964736,208660842.00000003,2.59263795330717,10.6929315691751,99.7,2624.84323723758,16.561021563954,3.21176803803376,408493317.0,499.2616369066336,3.095,19.5061183910265,20.0,67020.0,75989.0,2469313.0,68100.0,-0.44689092040062,-0.429083496332169,-0.231919765472412,10771,True
Brazil,2021,1670647399034.6702,4.76260437908608,209550294.0,2.77979084916568,11.9043730103232,99.5,2723.96659104663,17.917849051868,8.30165975585673,499920384.0,459.50794104275326,3.1475,22.1234751937997,20.0,78555.0,105572.0,1435561.0,76000.0,-0.419879764318466,-0.499217957258224,-0.301417380571365,12570,True
Brazil,2022,1951923942083.3206,3.01669435393015,210306415.00000003,3.8221961533297,13.0740816282273,100.0,2787.76089640442,17.8004023928911,9.28010608956873,612260140.0,518.8120475166862,3.2,22.819456851691,0.0,79371.0,147372.0,1344155.0,77400.0,-0.395036935806274,-0.566354334354401,-0.257879137992859,14243,True
Brazil,2023,2173665655937.2705,2.90848048667777,211140729.00000003,2.87265338710361,13.3318779913477,99.8,2916.48609397384,16.5387506927572,4.59356282283204,597074966.0,587.1748123361848,3.2,22.2631820393204,0.0,0.0,0.0,0.0,0.0,-0.408567786216736,-0.503643155097961,-0.308802843093872,11923,True
Cambodia,2010,13808673288.0696,5.07691843229247,14500726.0,10.1698071899391,19.6933673443391,31.1,157.026620598169,21.28662800802,3.99639528107218,3412.0,83.51569621059753,2.37,26.0088985136981,0.0,0.0,0.0,0.0,0.0,-0.50098443031311,-1.24900782108307,-1.12309193611145,236,True
Cambodia,2011,16032622023.8265,7.28665813879552,14722584.0,9.59845134883883,20.5921067908236,37.4,175.988128170979,21.3854992854878,5.4784474961745,46820.0,89.99302180608599,2.465,26.6606926732023,0.0,0.0,0.0,0.0,0.0,-0.304419666528702,-1.25564956665039,-1.05048811435699,222,True
Cambodia,2012,17826536699.8016,7.65025657870362,14945084.999999998,11.1524912445112,20.9212544909796,42.3,222.146612080159,23.6749074349425,2.93431609293951,95721.99999999999,102.28562484502852,2.56,27.6110297650086,0.0,0.0,0.0,0.0,0.0,-0.103577204048634,-1.08068156242371,-0.981346189975739,215,True
Cambodia,2013,19807135252.8649,7.8574997554252,15170208.0,10.4430587644193,21.6035358243074,50.9,238.164170194634,25.9001429708567,2.94162509547349,143183.99999999997,114.25870755478304,2.6507035,28.9581198037895,0.0,0.0,0.0,0.0,0.0,-0.136436149477959,-1.06403398513794,-1.0077155828476,234,True
Cambodia,2014,22041463967.9009,8.00032074618566,15396772.000000002,8.4090202030066,21.7999725120974,56.1,276.42157719813,29.1148422384552,3.85568861424207,207598.99999999997,141.9052495356037,2.741407,29.9169916479613,0.0,0.0,0.0,0.0,0.0,0.0231748018413782,-1.14717364311218,-0.954232573509216,259,True
Cambodia,2015,24174170369.0738,7.20703472529512,15623251.000000002,7.54029662001988,22.4571002060738,62.7,343.398438647628,29.0092205221484,1.22393195511119,97190.99999999999,158.81225050703705,2.7709985,31.4639051712341,0.0,0.0,0.0,0.0,0.0,0.0633481442928314,-1.15356171131134,-0.996886312961578,139,True
Cambodia,2016,26556545153.3573,7.90550116130704,15852803.000000002,9.32318507305768,22.7340356176555,68.8,407.3727529447,29.5113482528819,3.01913975139128,103727.99999999999,182.17082897844972,2.80059,33.0562094608004,0.0,0.0,0.0,0.0,0.0,0.206190809607506,-1.30162787437439,-1.08159899711609,208,True
Cambodia,2019,36685356407.7206,7.93695013588524,16481304.000000002,9.98500044202808,24.6156471977013,84.0,650.494645326608,30.6598378372886,1.94257500833107,3234170.6899999995,252.30745198013108,2.80059,39.0455946521572,0.0,0.0,0.0,0.0,0.0,-0.0754886493086815,-1.32349991798401,-0.954927742481232,90,True
Cambodia,2020,34818073901.4851,-3.55572193406549,16725474.000000004,10.410239809326,23.9980719281973,86.4,705.929171274907,30.6318860127836,2.9402951426397,1996923.2699999996,245.2128554815224,2.80059,37.4576122779361,0.0,0.0,0.0,0.0,0.0,-0.209065958857536,-1.27204155921936,-0.96412593126297,120,True
Cambodia,2021,36790163687.4421,3.08984284148661,16974305.000000004,9.4684591111041,26.653916852434,82.5,725.390524089204,29.7406881932399,2.92073477592949,5827147.959999998,256.1538785364277,2.80059,40.3205085730071,0.0,0.0,0.0,0.0,0.0,-0.131522253155708,-1.19797551631927,-0.919177949428558,60,True
Canada,2010,1617343367486.26,3.09080637403602,34005902.0,1.83725638740881,10.0271541121914,100.0,16223.5073194059,23.4612369646456,1.77687154092627,36300271.0,3931.1910839624647,3.87,26.3511331619895,4636.0,20000.0,0.0,0.0,160063.0,0.936318218708038,2.06187319755554,1.79859042167664,0,False
Canada,2011,1793326630174.5198,3.13719438973661,34339221.0,2.13783310760835,9.95539617251473,100.0,16596.2704861593,23.5104953995433,2.91213508872351,53793047.0,4118.7671432667275,3.8600000000000003,27.1393405983891,6836.0,20000.0,0.0,0.0,219025.0,1.07717573642731,1.97113347053528,1.72711992263794,0,False
Canada,2012,1828366481521.5999,1.75566132540601,34713395.0,2.70016900895675,10.0201674141654,100.0,16107.384483713,24.4941864760659,1.51567823124517,96326342.0,4114.986071266183,3.85,26.6346687974256,6676.0,20000.0,0.0,0.0,211701.0,1.11301624774933,1.91890442371368,1.75642120838165,0,False
Canada,2013,1846597421834.9795,2.32581357393478,35080992.0,3.62980398357006,9.58849235825594,100.0,16517.0927891663,24.1872120842224,0.938291897815317,144682085.0,4091.6766524586496,3.852749,26.6132351758366,7168.0,20000.0,0.0,0.0,227743.0,1.06142175197601,1.87937796115875,1.74750757217407,0,False
Canada,2014,1805749878439.9395,2.87346677184995,35434066.00000001,3.55390337011002,9.42615082382699,100.0,16474.4288730511,24.3893293738975,1.90663590717861,151985313.0,3913.422242328447,3.855498,27.1379424601872,6907.0,20000.0,128.0,0.0,228867.0,1.17550384998322,1.83219265937805,1.88629722595215,0,False
Canada,2015,1556508816217.1394,0.649970993709132,35704498.00000001,3.85389453706153,9.9754225443394,100.0,15826.3252994063,23.8505819310485,1.12524136094277,142060672.223,3425.219937141743,3.8931025,24.4156825468916,7489.0,18000.0,0.0,0.0,234519.0,1.26233685016632,1.84565019607544,1.8071414232254,0,False
Canada,2016,1527994741907.4294,1.03855093491798,36110803.00000001,2.23835012140903,9.92800413520787,100.0,15748.2789845465,22.7723764559748,1.42875954701085,160350464.209,3335.329981816529,3.930707,23.2953005455848,7148.0,16000.0,0.0,0.0,235034.0,1.24041163921356,1.94446551799774,1.8009147644043,0,False
Canada,2017,1649265644244.0896,3.03383490260789,36545075.00000001,1.53752071953934,9.68457578828024,100.0,15464.0536378705,22.6963325471202,1.59688412852977,250280006.616,3452.370170852468,3.8303535,24.0278028870792,6058.0,14000.0,1132.0,0.0,214302.0,1.08968114852905,1.88144600391388,1.76343929767609,0,False
Canada,2018,1725329192783.0195,2.74296343112555,37072620.00000001,2.46931207254863,9.86607158831886,100.0,15556.3324092012,22.676090231483,2.26822567248103,304127720.948,3557.4828067346593,3.73,24.6223059554353,5608.0,11000.0,144092.0,0.0,185962.0,0.963971078395844,1.79020822048187,1.71514165401459,0,False
Canada,2019,1743725183672.5195,1.9084319253883,37618495.00000001,2.80676687017653,9.29963869581248,100.0,15191.6497456903,22.579977290439,1.94926902411593,324320164.938,3595.640537751232,3.7975,24.0774078769413,5132.0,11000.0,9263.0,0.0,180904.0,0.994933545589447,1.72989678382874,1.71977615356445,0,False
Canada,2020,1655684730000.1895,-5.03823344128351,38028638.00000001,1.75897085668576,9.01547651322254,100.0,14750.3310531395,23.1842365277416,0.716999632307827,427216015.859,3713.3132589163847,3.865,22.4516173195,4279.0,8841.0,0.0,0.0,167243.0,1.01318228244781,1.56571280956268,1.61910331249237,0,False
Canada,2021,2007472181464.1492,5.28695689105889,38239864.00000001,2.99828264957505,9.01547651322254,100.0,14782.8716127233,24.1776027631546,3.39519318527528,633758075.672,3982.508164501636,3.9325,22.4516173195,3834.0,7706.0,0.0,0.0,133581.0,0.962336957454681,1.61626875400543,1.59289026260376,1745,True
Canada,2022,2161483369422.0095,3.81986633913397,38939056.000000015,2.32386339338111,9.01547651322254,100.0,14591.314180806,23.2900708032484,6.80280115341613,849164885.66,4076.300977072108,4.0,22.4516173195,3186.0,13000.0,0.0,0.0,96757.0,0.780681550502777,1.65857303142548,1.56462013721466,1849,True
Canada,2023,2142470914401.3596,1.24892730403391,40097761.000000015,1.9639119409996,9.01547651322254,100.0,14148.3211494028,22.8358931448685,3.87900159788426,1214744657.23,4190.686561331301,4.0,22.4516173195,0.0,0.0,0.0,0.0,0.0,0.822420537471771,1.67150104045868,1.47300565242767,1942,True
Chile,2010,217051209240.298,5.85165101730949,17181464.0,6.84144686822969,9.88717399014788,99.5,3284.06240585785,23.0154606042546,1.41071107954321,2102977.14,715.9053945866312,3.09,33.4669030151666,0.0,0.0,52851.0,0.0,0.0,0.679604530334473,1.44162690639496,1.22541570663452,0,False
Chile,2011,251382573885.594,6.22389678693851,17351816.0,10.4897738062099,9.90905378571426,99.6,3559.16637198089,24.7203922138749,3.34121694259302,2447951.901,814.4038931704115,3.13,32.441754235587,0.0,0.0,69597.0,0.0,0.0,0.452553361654282,1.47659265995026,1.26333856582642,0,False
Chile,2012,267024782480.28,6.15534002096459,17519119.0,11.9097449984476,9.82773286975095,100.0,3781.69701341717,26.7526624066607,3.00744840213047,5355165.629000001,873.0890086204652,3.17,30.5583003278168,0.0,0.0,74043.0,0.0,0.0,0.331102102994919,1.54359126091003,1.28765678405762,0,False
Chile,2013,277395018837.366,3.30850824469113,17687006.0,7.61396398988729,9.98503250387017,99.6,3854.52461541541,26.3486828080418,1.7895555398459,7002483.257999999,826.4692949590122,3.212893,29.4304373082736,0.0,0.0,62719.0,0.0,0.0,0.363742530345917,1.49892818927765,1.25513780117035,0,False
Chile,2014,259560978231.552,1.79264947361806,17864195.0,9.83500371391784,9.92046516190012,100.0,3716.31635234613,25.4735403204734,4.71867527854672,10917259.313,814.2467704260031,3.255786,28.9028670648555,0.0,0.0,73786.0,0.0,0.0,0.447516918182373,1.44073414802551,1.34870362281799,0,False
Chile,2015,242450355827.827,2.15194249853634,18047625.0,7.32780348720507,10.3988647878915,99.7,3973.20977136881,25.4703710410631,4.34877353217044,10271573.502,724.2721853609245,3.2521139999999997,27.880640410938,0.0,0.0,66833.0,0.0,0.0,0.424871742725372,1.18245732784271,1.21972906589508,0,False
Chile,2016,249344863933.46097,1.75303874553305,18267221.0,4.55707488144666,9.70592487556683,100.0,4185.58466008595,24.1291976164489,3.78619355893118,14091770.077,785.3444634613479,3.248442,26.77956504765,0.0,0.0,92707.0,0.0,0.0,0.402406215667725,1.02276110649109,0.96039354801178,0,False
Chile,2017,276154259987.103,1.35769537797211,18558868.0,1.89647029832423,9.16084501948169,99.7,4053.47998595604,22.2576646317457,2.18271846868519,18928032.451,827.7326738013052,3.2842209999999996,27.3811560666543,0.0,0.0,96492.0,0.0,0.0,0.406281590461731,1.00165581703186,0.981475472450256,0,False
Chile,2018,295857562991.709,3.99002947521676,18893191.0,2.68461345207245,9.60421381910793,100.0,4172.29678141718,23.0497926474622,2.43488981353057,22258606.708,968.740973230355,3.32,27.8615227738238,0.0,0.0,115375.0,0.0,0.0,0.412769764661789,0.958202481269836,0.940260529518127,1399,True
Chile,2019,278285058719.466,0.634367533828438,19197744.0,4.87956164130548,8.96909548434668,100.0,4218.62068793083,24.5496860909505,2.55754475703327,36702388.251,1276.3219713207432,3.2399999999999998,27.1184422429165,0.0,0.0,133501.0,0.0,0.0,-0.0161215793341398,0.97893089056015,0.924216628074646,2519,True
Chile,2020,254042159309.311,-6.14347479224092,19370624.0,4.50610139661101,8.99628171941755,100.0,4166.72173286725,22.5660080465409,3.04549084804326,27466073.253999997,802.8704516508907,3.16,29.8295676046618,0.0,0.0,146261.0,0.0,0.0,0.0440445058047771,1.10613715648651,0.930162131786346,1977,True
Chile,2021,315515014838.539,11.3339570691911,19456334.0,4.81019970676228,8.52542771996868,100.0,4306.7208858565,23.3116165232102,4.52456838259144,48592328.779,891.5423251833049,3.08,30.8838655825021,0.0,0.0,192743.0,0.0,0.0,0.161427184939384,0.9562668800354,0.889890670776367,1424,True
Chile,2022,302116539409.03,2.05874008095333,19553036.0,6.03627962411555,9.47302208758837,100.0,4422.38228375379,25.2940857170915,11.643866711056,77653356.12699999,813.2771899328194,3.0,31.2573342858236,0.0,0.0,258281.0,0.0,0.0,0.13208432495594,0.968124032020569,0.688454449176788,1445,True
Chile,2023,335533331669.219,0.218780666901552,19658834.999999996,6.47859210208402,9.20611817476078,100.0,4240.07831593276,23.8338638827598,7.58168251407962,71652496.65,1026.2870423328534,3.0,29.6651664091037,0.0,0.0,0.0,0.0,0.0,0.13615994155407,0.968603789806366,0.625093758106232,1231,True
China,2010,6087191746679.49,10.6358710644913,1337705000.0,4.00354456866117,31.6128216820061,99.7,2943.58995443689,43.9293047684275,3.17532475269199,1022017523.0,247.282197044265,3.49,46.4978311381926,6382.0,1800000.0,76000.0,13000000.0,79800.0,-0.65706068277359,-0.570009887218475,-0.472601860761642,0,False
